ID,Title,Author,Organisation,Client,Year,item_link,Document Type,NSW Historic Theme,Original Document Quality,Contributor,Site Location,County,LGA,Address (export),Verified Address,Longitude,Latitude,Location Confidence,Suburb
989,"KAVHA Archaeological Report 7, Part 4. Preliminary Excavation Report. Pier Area. [Norfolk Island] [Colour version 6 of 6 pdfs]",Varman R.V.J. | ,,Commonwealth Department of Housing and Construction,1983,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16002_ID_Varman1983PierAreaNorfolkIsPrelimExcavRptColour6of6.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
991,Ku-Ring-Gai Heritage Study. Historical Archaeological Component.,Thorp W. | ,,Robert Moore | Penelope Pike | Helen Proudfoot | Lester Tropman and Associates,1987,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13439_ID_Thorp1987KuRingGaiArchAssess.pdf;query=;brand=default,Survey/Assessment,Agriculture | Domestic life | Industry | Utilities | ,Original master copy,Wendy Thorp Collection,"Municipality of Ku-Ring-Gai, excluding Ku-Ring-Gai National Park, Lane Cove National Park and Davidson State Recreation area.",Cumberland,Lane Cove Municipal Council,No Street Address,not verified,not known,not known,unknown,[]
992,"La Perouse and Bare Island Historic Sites. Conservation Plan. Joint consultant with the Department of Public Works, NSW.",,Edward Higginbotham and Associates Pty Ltd. | ,National Parks and Wildlife Service,1989,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13191_ID_Higginbotham1989LaPerouseAndBareIslandConservPlan.pdf;query=;brand=default,Heritage/Conservation,Defence | ,Original master copy,Edward Higginbotham Collection,"La Perouse and Bare Island, Botany Bay, N.S.W",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['LA PEROUSE']
993,Lake Condah Mission 1983-1984: Colour Prints.,Bickford A. | ,,,1983,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12922_ID_Bickford1983LakeCondahMissionPhotos.pdf;query=;brand=default,Survey/Assessment,Aboriginal cultures and interactions with other cultures | Religion | Welfare | ,Original master copy,Anne Bickford Collection,"Lake Condah, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
994,Lake Condah Mission Station: A Report on the Existing Condition and History.,Gould M. | Bickford A. | ,,Lake Condah Planning and Management Committee | Elders of the Gournditch-Jmara tribe | National Parks Service,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13138_ID_GouldBickford1984LakeCondahMissionStnArchAssess.pdf;query=;brand=default,Survey/Assessment,Aboriginal cultures and interactions with other cultures | Religion | Welfare | ,Original master copy | Poor quality image reproduction,Anne Bickford Collection,"Lake Condah, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
995,Lal Lal Bi-Centennial Project. [Victoria],Brown K. | Holloway P. | ,,Federal Government | Buninyong Shire Bicentennial Grants,1988,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13035_ID_BrownHolloway1988LalLalBicentennialProject.pdf;query=;brand=default,Historical Research,"Towns, suburbs and villages | ",Poor quality text reproduction | Poor quality image reproduction,Ian Jack Collection,Victoria,,,No Street Address,not verified,not known,not known,unknown,[]
1001,"Late Eighteenth Century Artefacts from Phillipsburgh, Norfolk Island.",Varman R.V.J. | ,,,,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16189_ID_VarmanNDArtefactsPhillipsburghNorfolkIsArtefactRpt.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1002,"Late Eighteenth Century Artefacts from Phillipsburgh, Norfolk Island. [Colour version 1 of 1 pdfs]",Varman R.V.J. | ,,,6-Nov,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15568_ID_VarmanNDArtefactsPhillipsburghNorfolkIsArtefactRptColour1of1.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,Norfolk Island,,,No Street Address,not verified,not known,not known,unknown,[]
1003,Leichhardt Heritage Study Thematic History.,Thorp W. | ,Wendy Thorp | ,,2012,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13729_ID_ThorpNDLeichhardtHeritageStudyHistoricalRpt.pdf;query=;brand=default,Historical Research,"Towns, suburbs and villages | ",Original master copy | Original master copy,Wendy Thorp Collection,"Leichhardt, Sydney",Cumberland,Leichhardt Municipal Council,No Street Address,not verified,not known,not known,unknown,['LEICHHARDT']
1004,"Lidcombe, Lidcombe Hospital, Historical Analysis.",,Cultural Resources Management | ,,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13526_ID_Thorp1994LidcombeHospitalHistoricalRpt.pdf;query=;brand=default,Historical Research,Government and administration | Health | Welfare | ,Original master copy,Wendy Thorp Collection,"Lidcombe Hospital, Joseph Street, Lidcombe, NSW",Cumberland,Auburn City Council,No Street Address,not verified,not known,not known,unknown,['LIDCOMBE']
1009,"Limeburners Point, Geelong. Archaeological Report. [Victoria]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16237_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurvey.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1010,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 1 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15768_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour1of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1011,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 10 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15758_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour10of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1012,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 2 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15740_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour2of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1013,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 3 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15761_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour3of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1014,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 4 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15784_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour4of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1015,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 5 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15752_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour5of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1016,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 6 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15781_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour6of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1017,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 7 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15737_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour7of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1018,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 8 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15738_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour8of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1019,"Limeburners Point, Geelong. Archaeological Report. [Victoria] [Colour version 9 of 10 pdfs]",Varman R.V.J. | McCarthy J. | ,,,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15756_ID_VarmanMcCarthy1982LimeburnersPtVictoriaArchSurveyColour9of10.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Robert V. J. Varman Collection,"Geelong, Victoria",,,No Street Address,not verified,not known,not known,unknown,[]
1020,Linden to Woodford Survey. Items of Historical Significance.,Thorp W. | ,,,1989,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13445_ID_Thorp1989LindenToWoodfordArchAssess.pdf;query=;brand=default,Survey/Assessment,"Environment - cultural landscape | Towns, suburbs and villages | Transport | ",Original master copy,Wendy Thorp Collection,Linden and Woodford,Cook,Blue Mountains City Council,No Street Address,not verified,not known,not known,unknown,[]
1021,Lismore Railway Station. Report on Programme of Archaeological Monitoring. Nextgen Fibre Optic Cable Project.,Thorp W. | ,Cultural Resources Management | ,Sinclair Knight Merz,2002,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13846_ID_Thorp2002LismoreRailwayStnNextgenProjectArchMonitorRpt.pdf;query=;brand=default,Excavation Report,,Original master copy,Wendy Thorp Collection,Southern Side of Lismore Railway Station,Rous,Lismore City Council,No Street Address,not verified,not known,not known,unknown,[]
1024,Lithgow Main Street Study.,,Travis Partners Pty Ltd | ,The Council of the City of Greater Lithgow,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13932_ID_TravisPartners1991LithgowMainStreetHrtgRpt.pdf;query=;brand=default,Heritage/Conservation,"Environment - cultural landscape | Towns, suburbs and villages | ",Photocopy | Poor quality image reproduction,Ian Jack Collection,"Main Street bounded by Bridge and Lithgow Streets, Lithgow",Cook,City of Lithgow Council,No Street Address,not verified,not known,not known,unknown,[]
1025,"Lithgow Power Station Site, History and Archaeological Assessment.",Bickford A. | ,Anne Bickford and Associates MAACA | ,Pacific Power NSW (PP),1996,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22632_ID_Bickford1996LithgowPowerStationSiteArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Heritage Branch Library Collection,"Lithgow Power Station Site, Atkinson Street, Lithgow NSW",Cook,City of Lithgow Council,No Street Address,not verified,not known,not known,unknown,[]
1026,Lithgow State Coal Mine. The Industrial History of the Western Coalfields. Conservation Plan.,Pratten C. | Irving R. | ,,Greater Lithgow Mining Museums Inc.,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/14002_ID_PrattenIrving1994LithgowStateCoalMineHistoricalRpt.pdf;query=;brand=default,Heritage/Conservation,Industry | Mining | ,Photocopy | Poor quality image reproduction,Ian Jack Collection,"State Mine Gully, Lithgow",Cook,City of Lithgow Council,No Street Address,not verified,not known,not known,unknown,[]
1027,"Lithgow Valley Colliery Co. Ltd, and its Pottery, Brick and Pipeworks.  Report on the Excavation of Part of the Brick and Pipeworks, Archival Report, Vol. 1.",,Edward Higginbotham and Associates Pty Ltd. | ,Coalex Pty Ltd.,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13190_ID_Higginbotham1982LithgowCollieryBricksPipeworksVol01ExcavRpt.pdf;query=;brand=default,Excavation Report,Industry | Technology | ,Original master copy,Edward Higginbotham Collection,"Lithgow, N.S.W",Cook,City of Lithgow Council,No Street Address,not verified,not known,not known,unknown,[]
1028,"Lithgow Valley Colliery Co. Ltd, and its Pottery, Brick and Pipeworks.  Report on the Excavation of Part of the Brick and Pipeworks, Archival Report, Vol. 2.",,Edward Higginbotham and Associates Pty Ltd. | ,Coalex Pty Ltd.,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13171_ID_Higginbotham1982LithgowCollieryBricksPipeworksVol02ExcavRpt.pdf;query=;brand=default,Excavation Report,Industry | Technology | ,Original master copy,Edward Higginbotham Collection,"Lithgow, N.S.W",Cook,City of Lithgow Council,No Street Address,not verified,not known,not known,unknown,[]
1029,"Little Manly Point Gasworks, 1989. Photographic Record, Concrete Typology.",,Edward Higginbotham and Associates Pty Ltd. | ,Department of Planning. N.S.W.,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13203_ID_Higginbotham1991LittleManlyPtGasworksPhotoRecord.pdf;query=;brand=default,Excavation Report,Industry | Technology | Utilities | ,Original master copy,Edward Higginbotham Collection,"Little Manly Point, Manly, N.S.W.",Cumberland,Manly Council,No Street Address,not verified,not known,not known,unknown,['MANLY']
1030,Little Pier Street Precinct. Archaeological Assessment.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13069_ID_GoddenMackay1991LittlePierStArchAssess.pdf;query=;brand=default,Survey/Assessment,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1031,Little Pier Street Precinct Archaeological Excavation. Preliminary Report.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13045_ID_GoddenMackay1992LittlePierStExcavPrelimRpt.pdf;query=;brand=default,Excavation Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1032,Little Pier Street Precinct Archaeological Excavation. Research Design.,,Godden Mackay Pty Ltd | ,"The Darling Harbour Authority | Heritage Branch, NSW Department of Planning",1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13083_ID_GoddenMackay1992LittlePierStExcavResearchDesign.pdf;query=;brand=default,Excavation Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1033,Little Pier Street Precinct Archaeological Excavation. Volume 1. Executive Summary.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13073_ID_GoddenMackay1992LittlePierStExcavVol01ExecSum.pdf;query=;brand=default,Excavation Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1034,Little Pier Street Precinct Archaeological Excavation. Volume 2. Main Report.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13062_ID_GoddenMackay1992LittlePierStExcavVol02MainRpt.pdf;query=;brand=default,Excavation Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1035,Little Pier Street Precinct Archaeological Excavation. Volume 3. Trench Reports.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13071_ID_GoddenMackay1992LittlePierStExcavVol03TrenchRpts.pdf;query=;brand=default,Excavation Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1036,Little Pier Street Precinct Archaeological Excavation. Volume 4. Artefact Report.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13050_ID_GoddenMackay1992LittlePierStExcavVol04ArtefactRpt.pdf;query=;brand=default,Artefact Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1037,Little Pier Street Precinct Archaeological Excavation. Volume 5. Artefact Database.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13097_ID_GoddenMackay1992LittlePierStExcavVol05ArtefactDatabase.pdf;query=;brand=default,Artefact Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1038,Little Pier Street Precinct Archaeological Excavation. Volume 6. Plans and Sections.,,Godden Mackay Pty Ltd | ,The Darling Harbour Authority,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13067_ID_GoddenMackay1992LittlePierStExcavVol06PlansSections.pdf;query=;brand=default,Excavation Report,Commerce | Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,Darling Harbour,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1040,Low Head Pilot Station. Conservation Plan. Part 1. [Tasmania],,Godden Mackay Pty Ltd | ,Port of Launceston Authority,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15450_ID_GoddenMackay1995LowHeadPilotStnTasmaniaPart1ConservPlan.pdf;query=;brand=default,Heritage/Conservation,,Photocopy | Poor quality image reproduction,Godden Mackay Logan Collection,Tasmania,,,No Street Address,not verified,not known,not known,unknown,[]
1041,Low Head Pilot Station. Conservation Plan. Part 2. [Tasmania],,Godden Mackay Pty Ltd | ,Port of Launceston Authority,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15472_ID_GoddenMackay1995LowHeadPilotStnTasmaniaPart2ConservPlan.pdf;query=;brand=default,Heritage/Conservation,,Photocopy | Poor quality image reproduction,Godden Mackay Logan Collection,Tasmania,,,No Street Address,not verified,not known,not known,unknown,[]
1042,"Lucknow: The Reform Mine Site. Volume 1. Historical and Archaeological Analysis of the Reform Mine Site, with Recommendations for its Future Management.",Jack R.I. | ,University of Sydney | ,Council of the City of Orange,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13218_ID_Jack1997LucknowReformMineVol01HistAndArchAnalysis.pdf;query=;brand=default,Heritage/Conservation,Industry | Mining | ,Original master copy,Ian Jack Collection,"Mitchell Highway, Lucknow",Bathurst,Orange City Council,No Street Address,not verified,not known,not known,unknown,[]
1043,Lucknow: The Reform Mine Site. Volume 2. Illustrations to Historical and Archaeological Analysis of the Reform Mine Site.,Jack R.I. | ,University of Sydney | ,Council of the City of Orange,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13251_ID_Jack1997LucknowReformMineVol02Illustrations.pdf;query=;brand=default,Heritage/Conservation,Industry | Mining | ,Original master copy,Ian Jack Collection,"Mitchell Highway, Lucknow",Bathurst,Orange City Council,No Street Address,not verified,not known,not known,unknown,[]
1045,M5 East Motorway Environmental Impact Statement European Heritage issues.,Thorp W. | ,Wendy Thorp | ,Manidis Roberts Consultants,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13525_ID_Thorp1994M5EastMotorwayEIS.pdf;query=;brand=default,Survey/Assessment,"Environment - cultural landscape | Land tenure | Pastoralism | Towns, suburbs and villages | ",Original master copy,Wendy Thorp Collection,Tempe to Beverly Hills,Cumberland,Marrickville Council,No Street Address,not verified,not known,not known,unknown,[]
1046,"MacDonald River Valley, Colo River Valley: Cemeteries Study. Final Report.",,Godden Mackay Pty Ltd | ,Hawkesbury City Council | National Estates Grants Program,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13076_ID_GoddenMackay1991MacDonRiverColoCemsFinalArchAssessRpt.pdf;query=;brand=default,Survey/Assessment,Birth and Death | ,Photocopy | Poor quality image reproduction,Ian Jack Collection,Various,Cumberland,Hawkesbury City Council,No Street Address,not verified,not known,not known,unknown,[]
1047,MacDonaldtown Triangle Ref. European Heritage Issues.,Thorp W. | ,Cultural Resources Management | ,SMEC Australia Pty Ltd,2002,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13829_ID_Thorp2002MacDonaldtownTriangleHrtgRpt.pdf;query=;brand=default,Heritage/Conservation,,Original master copy,Wendy Thorp Collection,Junction of the Illawarra and Western Lines to the east and a point south-east of Macdonaldtown Station. See 2.2 The Study Area (page 4).,Cumberland,Council of the City of Sydney,"22 THE STUDY , not known, NSW",not verified,not known,not known,unknown,[]
1048,"Macquarie Farm, St Ives.",McGregor A. | ,University of Sydney | ,,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13959_ID_McGregor1984MacquarieFarmStIvesSurveyStudentThesis.pdf;query=;brand=default,Thesis/Student paper,Agriculture | Pastoralism | ,Photocopy | Poor quality text reproduction,Judy Birmingham Collection,"St Ives, Sydney",Cumberland,Ku-ring-gai Council,No Street Address,not verified,not known,not known,unknown,['ST IVES']
1049,Macquarie Lighthouse Report.,Davies M. | Wilson G. | ,,Department of Construction,1980,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13078_ID_DaviesWilson1980MacquarieLighthouseArchAssess.pdf;query=;brand=default,Survey/Assessment,Technology | Transport | ,Original master copy,Judy Birmingham Collection,"South Head, Sydney",Cumberland,Woollahra Municipal Council,No Street Address,not verified,not known,not known,unknown,[]
1050,Macquarie Lighthouse Report Historical Survey.,Davies M. | Wilson G. | ,Judy Birmingham | ,Judy Birmingham | Department of Construction,2012,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13080_ID_DaviesWilsonNDMacquarieLighthouseHistSurvey.pdf;query=;brand=default,Survey/Assessment,"Government and administration | Land tenure | Towns, suburbs and villages | Transport | ",Photocopy | Photocopy,Wendy Thorp Collection,"Old South Head Road, Watsons Bay, Sydney",Cumberland,Woollahra Municipal Council,No Street Address,not verified,not known,not known,unknown,[]
1051,The Main Northern Railway Woy Woy Tunnel Project: Prehistoric and Historical Studies.,Dallas M. | Bickford A. | ,,State Rail Authority of NSW,1985,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13093_ID_DallasBickford1985NthnRailWoyWoyTunnelArchAssess.pdf;query=;brand=default,Survey/Assessment,Accommodation | Labour | Transport | ,Original master copy,Anne Bickford Collection,West of Woy Woy,Northumberland,Gosford City Council,No Street Address,not verified,not known,not known,unknown,[]
1052,Maitland Heritage Survey Review Thematic History for Maitland Council.,Thorp W. | ,Wendy Thorp | Brian McDonald and Associates | ,Maitland Council,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13482_ID_Thorp1994MaitlandHeritageHistoricalRpt.pdf;query=;brand=default,Historical Research,"Environment - cultural landscape | Exploration | Land tenure | Towns, suburbs and villages | ",Original master copy,Wendy Thorp Collection,"Maitland, NSW",Northumberland,Maitland City Council,No Street Address,not verified,not known,not known,unknown,[]
1054,"Marginal People: The Archaeology and History of the Chinese at Milparinka. Volume 1 (text, bibliography and appendices). [Masters Degree]",Svenson G. | ,University of Sydney | ,,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13971_ID_Svenson1994ChineseAtMilparinkaVol01TextStudentThesis.pdf;query=;brand=default,Thesis/Student paper,"Ethnic Influences | Towns, suburbs and villages | ",Photocopy,Ian Jack Collection,"Milparinka, 300km north of Broken Hill (no LGA - unincorporated)",Evelyn,,No Street Address,not verified,not known,not known,unknown,[]
1055,"Marginal People: The Archaeology and History of the Chinese at Milparinka. Volume 2 (plates, maps etc). [Masters Degree]",Svenson G. | ,University of Sydney | ,,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13973_ID_Svenson1994ChineseAtMilparinkaVol02MapsPlatesStudentThesis.pdf;query=;brand=default,Thesis/Student paper,"Ethnic Influences | Towns, suburbs and villages | ",Photocopy | Poor quality image reproduction,Ian Jack Collection,"Milparinka, 300km north of Broken Hill (no LGA - unincorporated)",Evelyn,,No Street Address,not verified,not known,not known,unknown,[]
1057,"The Mark Foy's Building. Liverpool Street, Sydney. Conservation Study.",Andersons A. | Griffiths G. | Rice J. | ,,Public Works Department of NSW,,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12981_ID_AndersonEtalNDMarkFoyBldingConservStudy.pdf;query=;brand=default,Heritage/Conservation,Commerce | ,Photocopy | Poor quality image reproduction,Ian Jack Collection,"Liverpool St, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['LIVERPOOL', 'SYDNEY']"
1069,Marrickville Conservation Area Study Historical Context.,Thorp W. | ,Cultural Resources Management | Wendy Thorp | ,Brian McDonald and Associates,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13510_ID_Thorp1995MarrickvilleConservAreaHistoricalRpt.pdf;query=;brand=default,Historical Research,"Towns, suburbs and villages | ",Original master copy,Wendy Thorp Collection,"Marrickville, Sydney",Cumberland,Marrickville Council,No Street Address,not verified,not known,not known,unknown,['MARRICKVILLE']
1070,"The Meaningless Public Smile? Housing, Mass Consumption and Material Ambiguity in the Rocks, Sydney (c1833 - c1931).",Crook P. | ,University of Sydney | ,,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13048_ID_Crook1999HousingInTheRocksStudentThesis.pdf;query=;brand=default,Thesis/Student paper,,Original master copy,USyD SOPHI Theses Library,"The Rocks, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['THE ROCKS', 'SYDNEY']"
1072,"The 'Melting House' Site, The Mint, Sydney. Archaeological Assessment and Management Strategy.",,Godden Mackay Heritage Consultants | ,Museum of Aplied Arts and Sciences | NSW Heritage Council,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13130_ID_GoddenMackay1995MeltingHouseSiteTheMintArchAssess.pdf;query=;brand=default,Survey/Assessment,Commerce | Convict | Law and order | Migration | ,Original master copy,Godden Mackay Logan Collection,"Macquarie St, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1073,Menangle Village Development Guidelines. Final Report.,Somerville J. | ,Travis Partners Pty Ltd | ,Wollondilly Shire Council,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13942_ID_TravisPartners1991MenangleVillageDevelopmentHrtgRpt.pdf;query=;brand=default,Heritage/Conservation,"Environment - cultural landscape | Towns, suburbs and villages | ",Photocopy | Poor quality image reproduction,Ian Jack Collection,Village of Menangle,Camden,Wollondilly Shire Council,No Street Address,not verified,not known,not known,unknown,['MENANGLE']
