project_id,Located_Title,site_name,Short_site_name,X,Y,results
0,"Glen innes railway overbridge, Lang Street Glen Innes: Archival photographic recording",none found,none found,151.7320204,-29.7431145,"[['none found', 'none found']]"
0,"2 Martin Place, Sydney D/2012/1480: archival recording; prepared for Paspaley Pearls Properties by Graham Brooks and Associates.",none found,none found,151.2074606,-33.86743768,"[['none found', 'none found']]"
0,Newcastle port corporation pilot station Wharf Road Newcastle: Final archaeological report,none found,none found,151.7891292,-32.9239483,"[['none found', 'none found']]"
0,"Wylie's Baths, caretakers cottage, 4B Neptune Street, Coogee:  statement of environmental effects",none found,none found,151.2592877,-33.92570378,"[['none found', 'none found']]"
0,Cowper wharf roadway seawall Sydney:  archival photographic record,none found,none found,151.2230626,-33.8676491,"[['none found', 'none found']]"
0,Long Tan Place Scheyville: statement of heritage impact,none found,none found,150.8781949,-33.6080133,"[['none found', 'none found']]"
0,Closebourne Estate Stage 5 works Morpeth Rd Morpeth NSW: final archaeological report;,none found,none found,151.6210236,-32.728408,"[['none found', 'none found']]"
0,Parramatta North historic sites: consolidated conservation management plan;,none found,none found,150.9998827,-33.8030876,"[['none found', 'none found']]"
0,Toongabbie Station Kiosk: Photographic Archival Recording,none found,none found,150.9515113,-33.7871648,"[['none found', 'none found']]"
0,"Manilla District Hospital, Manilla NSW: Archaeological excavation photographic volume",none found,none found,150.7323461,-30.7456104,"[['none found', 'none found']]"
0,Investigation of a survivors camp from the Sydney Cove shipwreck,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,Albury Station change of gauge: archival photographic recording,none found,none found,146.9245556,-36.0837873,"[['none found', 'none found']]"
0,The lighthouses of Kangaroo Island: a survey of the archaeological potential on historic lighthouse sites,none found,none found,136.7057094,-36.0563633,"[['none found', 'none found']]"
0,"St. Bartholomew's Church, Prospect: a conservation plan",none found,none found,150.9167809,-33.8041877,"[['none found', 'none found']]"
0,Archaeological assessment and application for excavation permit: 1927 building G.P.O. Sydney,none found,none found,151.2077362,-33.8678863,"[['none found', 'none found']]"
0,Sydney Cove waterfront strategy: archaeological assessment - final report,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,Andrew 'Boy' Charlton pool: preliminary archaeological assessment,none found,none found,151.2217476,-33.8634677,"[['none found', 'none found']]"
0,"Eric Pratten House 29 Telegraph Road, Pymble, NSW: Statement of heritage impact proposed modifications to the existing building",none found,none found,151.142668,-33.74016617,"[['none found', 'none found']]"
0,"Historical archaeological investigations during 2001 within the Wivenhoe villa garden 229 Macquarie Grove Road Narellan, NSW",none found,none found,150.7087609,-34.0271098,"[['none found', 'none found']]"
0,"Macquarie Links Drive, Macquarie Fields (Stage 12 - Macquarie Links Estate): archaeological research design",none found,none found,150.8662313,-33.9857311,"[['none found', 'none found']]"
0,Prospect Reservoir spillway upgrade: Heritage impact statement,Prospect Reservoir,Prospect Reservoir,150.8929227,-33.8210665,"[['Prospect Reservoir', 'Prospect Reservoir']]"
0,Liddell coal operations pty ltd environmental management system: Archaeology and cultural heritage management plan,none found,none found,151.0329366,-32.4092227,"[['none found', 'none found']]"
0,"Additional excavations at the Canterbury Sugar Mill, NSW",none found,none found,151.121744,-33.913895,"[['none found', 'none found']]"
0,"Transvaal Avenue, Maitland Park: Conservation management plan",none found,none found,151.5552137,-32.7431979,"[['none found', 'none found']]"
0,Parramatta Children's court site Interim report archaeological testing in the conservation zone:  cnr George & O'Connell Streets Parramatta,Parramatta Children's Court,Parramatta Children's Court,151.0008789,-33.8126188,"[[""Parramatta Children's Court"", ""Parramatta Children's Court""]]"
0,"Exploratory excavations at Woolwich Dock, Sydney Harbour, NSW",none found,none found,151.1721444,-33.8415236,"[['none found', 'none found']]"
0,"Architectural drawings and plans: site 6, 3-11 McIntyre Strret & 4-14 Merriwas Street, Gordon. [Variant title:Residential development]",none found,none found,151.1494603,-33.752999,"[['none found', 'none found']]"
0,"Architectural drawings and plans: site 6, 3-11 McIntyre Strret & 4-14 Merriwas Street, Gordon. [Variant title:Residential development]",none found,none found,151.1494603,-33.752999,"[['none found', 'none found']]"
0,"Recording the historical archaeology of the Harbourview apartments, Scott Street, Newcastle",none found,none found,151.781079,-32.925796,"[['none found', 'none found']]"
0,Castle Hill Heritage Park: interim report on archaeologcial test investigations at the sites of the former third government farm convict barracks & superintendents cottage,Castle Hill Heritage Park,Castle Hill Heritage Park,151.0144404,-33.721854,"[['Castle Hill Heritage Park', 'Castle Hill Heritage Park']]"
0,Lucan park homestead site M17 motorway Eastern Creek: Archaeological investigation,Lucan Park Homestead Site,Lucan Park Homestead Site,150.881717,-33.802455,"[['Lucan Park Homestead Site', 'Lucan Park Homestead Site']]"
0,"Waugoola station shearing quarters Woodstock, NSW: conservation management plan",none found,none found,148.8505447,-33.7468653,"[['none found', 'none found']]"
0,"Lot 1022 DP861081, Gilbert Road, Glenhaven NSW: archaeological excavation and assessment",none found,none found,151.0039445,-33.7145608,"[['none found', 'none found']]"
0,Newington Armory proposed upgrade of hydraulic and fire services: historical archaeological assessment,Newington Armory,Newington Armory,151.064823,-33.826349,"[['Newington Armory', 'Newington Armory']]"
0,"Crown Street Reservoir, Crown Street, Surry Hills: assessment of heritage impact master plan and subdivision",none found,none found,151.2139193,-33.8810624,"[['none found', 'none found']]"
0,"Crown Street Reservoir, Surry Hills NSW: master plan",none found,none found,151.2139193,-33.8810624,"[['none found', 'none found']]"
0,"Archaeological excavation at East Boyd Bay, Eden, NSW: slab hut archaeological site H7",none found,none found,149.9262548,-37.1096131,"[['none found', 'none found']]"
0,Parramatta justice precinct: final archaeological report monitoring of demolition Kearney House & the Sulman and Power buildings,Parramatta Justice Precinct,Parramatta Justice Precinct,151.0016101,-33.812287,"[['Parramatta Justice Precinct', 'Parramatta Justice Precinct']]"
0,The BMI plant: an archival recording of the blue metal industries sand and gravel plant,none found,none found,150.9773188,-34.1998252,"[['none found', 'none found']]"
0,"St Benedict's site, Broadway, Sydney: historical archaeological & impact assessment",none found,none found,151.1982692,-33.8846462,"[['none found', 'none found']]"
0,"St Benedict's site, Broadway, Sydney: archaeological research design",none found,none found,151.1982692,-33.8846462,"[['none found', 'none found']]"
0,"Junction reefs dam Belubula River Mandurama, NSW: archival photographic record",none found,none found,148.9985014,-33.6354143,"[['none found', 'none found']]"
0,"Gogeldrie weir & Yanco old weir, regional NSW: statement of heritage impact (SoHI) and exemption notification",none found,none found,146.2570859,-34.6150989,"[['none found', 'none found']]"
0,"Auburn hospital site Hargrave Street, Auburn, NSW:: interpretation strategy",none found,none found,151.0329788,-33.8606066,"[['none found', 'none found']]"
0,Enmore Park conservation management strategy; Camperdown park conservation management plan; Petersham Park conservation management plan,none found,none found,151.1690953,-33.9044451,"[['none found', 'none found']]"
0,Albury museum site: archaeological excavation report,none found,none found,146.9161568,-36.079144,"[['none found', 'none found']]"
0,Completion and results of testing for graves (stage 1) at St Mary's Parish Concord,none found,none found,151.1024477,-33.8676455,"[['none found', 'none found']]"
0,"Macquarie Street, Parramatta. Proposed roadworks: an archaeological assessment and excavation permit exception application",none found,none found,151.004767,-33.815455,"[['none found', 'none found']]"
0,"La Perouse Loop Road, NSW: archaeological assessment, research design and methodology in support of an archaeological monitoring program",none found,none found,151.2350891,-33.9890624,"[['none found', 'none found']]"
0,"Cowper Street Housing Estate, Glebe: Non-indigenous archaeological assessment",none found,none found,151.1934383,-33.8802214,"[['none found', 'none found']]"
0,Walgett Shire LGA Aboriginal heritage study,none found,none found,148.1892921,-29.7977879,"[['none found', 'none found']]"
0,"Balgowlah zone substation 83 Griffiths Street, Balgowlah NSW: archival recording",none found,none found,151.2672898,-33.79261397,"[['none found', 'none found']]"
0,Parramatta Park George Street Gatehouse grease trap installation: historical archaeological excavation report;,none found,none found,151.0001553,-33.8127748,"[['none found', 'none found']]"
0,"The Manse 23 The Avenue, Mt Druitt: fabric significance review and schedule of conservation works",none found,none found,150.8135813,-33.7700246,"[['none found', 'none found']]"
0,"Stamina: aspiration &? capability: working life, migrant heritage and the TCF industry in Wollongong 1940s-1970s",none found,none found,151.6229035,-32.924899,"[['none found', 'none found']]"
0,Dunbar tomb and precinct Camperdown cemetery Newtown: conservation analysis and conservation guidelines,none found,none found,151.1794684,-33.8947775,"[['none found', 'none found']]"
0,"St. Bartholomew's Anglican Church, The Great Western Highway, Prospect, NSW: review of conservation plan",none found,none found,150.9167809,-33.8041877,"[['none found', 'none found']]"
0,"St Michael's church, Alfred Street, Mittagong, NSW: options for repairs and restoration","Alfred Street, Circular Quay",Alfred Street,150.4490641,-34.447204,"[['Alfred Street, Circular Quay', 'Alfred Street']]"
0,"Report on the archaeological excavation of Tynan's slaughterhouse, Old Cadia Road, Cadia, NSW",none found,none found,149.0224451,-33.4433943,"[['none found', 'none found']]"
0,"Bullecourt Place, Ultimo: archaeological research design","Bullecourt Place, Ultimo",Bullecourt Place,151.1986638,-33.8766313,"[['Bullecourt Place, Ultimo', 'Bullecourt Place']]"
0,Kurrajong Hotel 106 Swanson Street Erskinville: archival photographic recording,none found,none found,151.1893915,-33.9003598,"[['none found', 'none found']]"
0,"Phillip Lane, City of Sydney: Archaeological assessment","Phillip Lane, Sydney",Phillip Lane,151.2121691,-33.8645574,"[['Phillip Lane, Sydney', 'Phillip Lane']]"
0,"Proposed maintenance of 48 bridges on the Upper Canal Upper Nepean Scheme. Pheasants nest to Prospect Reservoir, NSW: Statement of heritage impact",Prospect Reservoir,Prospect Reservoir,150.9160156,-33.7980063,"[['Prospect Reservoir', 'Prospect Reservoir']]"
0,"Aboriginal heritage assessment report: Silverwater correctional complex, Silvertwater [i.e. Silverwater], NSW",none found,none found,151.055569,-33.830242,"[['none found', 'none found']]"
0,"Stage and ancillary construction works project; Newington Armory, Sydney Olympic Parklands: historical archaeological assessment",Newington Armory,Newington Armory,151.064823,-33.826349,"[['Newington Armory', 'Newington Armory']]"
0,"Report on the archaeological monitoring programme during proposed development, Queens Wharf, Morpeth, NSW",none found,none found,151.620803,-32.7242309,"[['none found', 'none found']]"
0,"The assessment of the heritage sensitivity of the site of a proposed commercial development on Allotments 3 & 4 of Section 11(DP 758852) Nos 17 & 19 Horton Street) Port Macquarie, Mid North Coast, NSW",none found,none found,152.9075114,-31.4288659,"[['none found', 'none found']]"
0,Monitoring human impact at old parliament house Canberra : report prepared by Conservation Works Pty Ltd. [electronic resource],none found,none found,149.129573,-35.302256,"[['none found', 'none found']]"
0,Alan and Brodie St Rydalmere including portions of Subiaco and Vineyard estates NSW: baseline archaeological assessment,none found,none found,151.0289471,-33.812022,"[['none found', 'none found']]"
0,"Proposed museum site service area Baker Street, Windsor: archaeological assessment",none found,none found,150.82234,-33.6047409,"[['none found', 'none found']]"
0,"Construction works at the former Kelletts site, Market Street, Mudgee: Archaeological assessment and excavation permit application",none found,none found,149.5719686,-32.5854416,"[['none found', 'none found']]"
0,The Homestead Chipping Norton: conservation plan,"The Homestead, Chipping Norton",The Homestead,150.9595642,-33.9066531,"[['The Homestead, Chipping Norton', 'The Homestead']]"
0,Lord Howe Island archaeological project: 22nd August - 15th November 2004,none found,none found,159.0821211,-31.5553263,"[['none found', 'none found']]"
0,"Ash Street, Sydney: archaeological assessment and statement of heritage impact",none found,none found,151.2076039,-33.8671205,"[['none found', 'none found']]"
0,Proposed removal of three trees at The Homestead Chipping Norton: statement to accompany section 60 application; Rod Howard & Associates.,"The Homestead, Chipping Norton",The Homestead,150.959,-33.911,"[['The Homestead, Chipping Norton', 'The Homestead']]"
0,Rockpool Restaurant 107 George Street The Rocks NSW 2000: Archival recording,none found,none found,151.2085367,-33.8597821,"[['none found', 'none found']]"
0,"Bridgman Ridge, Singleton, NSW: archaeological assessment, research design, methodology, and excavation permit application",none found,none found,151.1675022,-32.5570577,"[['none found', 'none found']]"
0,"Blackheath Memorial Park Blackheath, NSW: non-aboriginal heritage assessment",none found,none found,150.2899746,-33.6354132,"[['none found', 'none found']]"
0,Newcastle port corporation pilot station Wharf Road Newcastle: archaeological assessment,none found,none found,151.7891292,-32.9239483,"[['none found', 'none found']]"
0,"Intersection of Anzac Parade and Austral Street, Malabar: Archaeological monitoring final report","Malabar, Orange",Malabar,151.2458003,-33.9652349,"[['Malabar, Orange', 'Malabar']]"
0,"Bathurst Hospital, Bathurst: archival recording",none found,none found,149.5724713,-33.4061491,"[['none found', 'none found']]"
0,"St Marys commuter car park Harris St, St Marys: baseline historical and preliminary aboriginal archaeological assessment and statement of heritage impact",none found,none found,150.7756663,-33.7616762,"[['none found', 'none found']]"
0,"First Fleet Park, The Rocks: conservation management strategy",none found,none found,151.2090992,-33.860781,"[['none found', 'none found']]"
0,"Part of the Liverpool general cemetery, Liverpool NSW: final archaeological report",none found,none found,150.9109928,-33.9195851,"[['none found', 'none found']]"
0,Villawood immigration detention facility: archival recording,none found,none found,150.9895294,-33.8757369,"[['none found', 'none found']]"
0,Cathedral park Newcastle: section 60 application statement of heritage impact,none found,none found,151.7816802,-32.9282712,"[['none found', 'none found']]"
0,"Tribe tenancy fit-out project ground and basement levels 1 Kent Street, Millers Point: Heritage impact statement",none found,none found,151.2031976,-33.85792852,"[['none found', 'none found']]"
0,"Maitland hospital, Maitland NSW: final archaeological report",none found,none found,151.545378,-32.7257763,"[['none found', 'none found']]"
0,"Cowper Street Housing Estate, Glebe: archaeological investigation",none found,none found,151.1934383,-33.8802214,"[['none found', 'none found']]"
0,Lend Lease Circular Quay Development 182 George & 33 - 35 Pitt Streets Sydney: Non-Aboriginal archaeological assessment & impact statement;,none found,none found,151.2087254,-33.8623452,"[['none found', 'none found']]"
0,East Leppington (Willowdale) Precinct 7: heritage assessment and impact statement;,none found,none found,150.8105139,-33.979269,"[['none found', 'none found']]"
0,Old Government House Parramatta: archaeological monitoring of drainage works;,"Government House, Sydney",Government House,150.9971031,-33.8120503,"[['Government House, Sydney', 'Government House'], ['Old Government House, Parramatta', 'Old Government House']]"
0,The history and archaeology of the Sydney Cove shipwreck (1791): a resource for future site work,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,"Historical and archaeological assessment of Cumberland Hospital, Eastern Campus, Fleet Streer, Parramatta, NSW","Cumberland Hospital, Parramatta",Cumberland Hospital,150.9988438,-33.8010999,"[['Cumberland Hospital, Parramatta', 'Cumberland Hospital']]"
0,"Report on the test-excavation of the Cadia cemetery, Cadia Road, Cadia, NSW",none found,none found,149.0224451,-33.4433943,"[['none found', 'none found']]"
0,Moss Vale railway station precinct conservation management plan,none found,none found,150.371827,-34.547926,"[['none found', 'none found']]"
0,"Tudor Lodge 6 Fairfax Road, Bellevue Hill: heritage assessment",none found,none found,151.2459821,-33.87713556,"[['none found', 'none found']]"
0,SHI listing for Betty Maloney bush garden: 18 Hurdis Street Frenchs Forest,none found,none found,151.2407454,-33.74908361,"[['none found', 'none found']]"
0,"The historical archaeological study and assessment of the former Armidale gasworks, Jessie and Beardy Streets, Armidale, NSW",none found,none found,151.659035,-30.5114133,"[['none found', 'none found']]"
0,"341 George Street, Sydney: photographic recording",none found,none found,151.2066052,-33.86727447,"[['none found', 'none found']]"
0,Epping Railway station: conservation assessment,none found,none found,151.082292,-33.772781,"[['none found', 'none found']]"
0,"Historical archaeological assessment of Granville Pool re-development at Enid Avenue, Granville, NSW",Granville Pool,Granville Pool,151.011884,-33.8349121,"[['Granville Pool', 'Granville Pool']]"
0,"SFV House 2 Barrack Street, Sydney: heritage impact statement",none found,none found,151.2053594,-33.86753318,"[['none found', 'none found']]"
0,Sydney Hospital: analysis of the significance of the carved ornamentation,"Sydney Hospital, Sydney",Sydney Hospital,151.2130596,-33.8684546,"[['Sydney Hospital, Sydney', 'Sydney Hospital']]"
0,"Archaeological monitoring of excavation - Main Road, Speers Point",none found,none found,151.6229396,-32.9597772,"[['none found', 'none found']]"
0,Sullivan's Bowra hotel Bowraville: conservation management plan,none found,none found,152.853166,-30.6464055,"[['none found', 'none found']]"
0,Lidcombe railway station: heritage impact statement,none found,none found,151.04472,-33.8636263,"[['none found', 'none found']]"
0,"Mungerie Park, Rouse Hill regional centre: archaeological research design",Rouse Hill,Rouse Hill,150.9278346,-33.6946741,"[['Rouse Hill', 'Rouse Hill']]"
0,Castle Hill Heritage Park: heritage impact statement and cottage demolition plan including a research design for test excavation of Castle Hill barracks and lunatic assylum,Castle Hill Heritage Park,Castle Hill Heritage Park,151.0144404,-33.721854,"[['Castle Hill Heritage Park', 'Castle Hill Heritage Park']]"
0,"St Mary's Cathedral, Sydney: archaeological research design and proposed excavation methodology","St Mary's Cathedral, Sydney",St Mary's Cathedral,151.2133254,-33.8711905,"[[""St Mary's Cathedral, Sydney"", ""St Mary's Cathedral""]]"
0,"Red Cow Inn & Penrith Plaza. Station, Jane & Riley Streets, Penrith: archaeological investigation",none found,none found,150.6956649,-33.7508272,"[['none found', 'none found']]"
0,Former Marrickville town hall: conservation management plan,none found,none found,151.1541785,-33.90904,"[['none found', 'none found']]"
0,"Monier sea wall Lee wharf, Honeysuckle precinct, Newcastle NSW: expanded archaeological assessment and heritage impact statement",none found,none found,151.7701349,-32.9257718,"[['none found', 'none found']]"
0,Excavation of Castlereagh Road and Parker's well in the Penrith Lakes Scheme area: an archaeological assessment and excavation permit application,"Penrith Lakes scheme area, Castlereagh",Penrith Lakes scheme area,150.6766728,-33.6704144,"[['Penrith Lakes scheme area, Castlereagh', 'Penrith Lakes scheme area'], ['Penrith Lakes Scheme area, Cranebrook', 'Penrith Lakes Scheme area'], ['Castlereagh', 'Castlereagh'], ['Penrith Lakes Scheme', 'Penrith Lakes Scheme']]"
0,"Proposed street works in Marion Street, Harris Park: an archaeological assessment and excavation permit application",none found,none found,151.0094804,-33.8223867,"[['none found', 'none found']]"
0,"Proposed street works in Church street (South), Parramatta: an archaeological assessment and excavation permit application",none found,none found,151.0052327,-33.8117742,"[['none found', 'none found']]"
0,Great river walk - Nepean River section at Penrith: an assessment of archaeological impacts,none found,none found,150.6839741,-33.744619,"[['none found', 'none found']]"
0,"Archaeological assessment of former brickworks Princes Highway, Oak Road & Flora Street, Kirrawee, NSW",none found,none found,151.0715637,-34.0320349,"[['none found', 'none found']]"
0,"Tamworth Post Office, 402A Peel Street, Tamworth: heritage impact statement",none found,none found,150.9312738,-31.09176534,"[['none found', 'none found']]"
0,Scotch kiln at Bridgman Ridge Singleton NSW: archival photographic record test excavation and full excavation,none found,none found,151.1675022,-32.5570577,"[['none found', 'none found']]"
0,"Masterplan for Kenmore hospital site, Goulburn: Archaeological due dilligence assessment",none found,none found,149.7412276,-34.7275206,"[['none found', 'none found']]"
0,30 Argyle Place Millers Point NSW:  archival photographic recording,none found,none found,151.2040983,-33.85813436,"[['none found', 'none found']]"
0,St Thomas rest park Crows Nest: archaeological monitoring,none found,none found,151.2065238,-33.8238494,"[['none found', 'none found']]"
0,Scotch kiln at Bridgman Ridge Singleton NSW: final archaeological report,none found,none found,151.1675022,-32.5570577,"[['none found', 'none found']]"
0,28 and 30-38 Byng Street [Orange]: photographic archival recording,none found,none found,149.0902584,-33.2808574,"[['none found', 'none found']]"
0,Sydney Harbour bridge celebrating 75 years; [electronic resource] RTA oral history program,none found,none found,151.2092955,-33.8688197,"[['none found', 'none found']]"
0,"Brighton Lawn Reserve, Wollongong: historical archaeological excavation report",none found,none found,150.9043327,-34.4211534,"[['none found', 'none found']]"
0,"Plough Inn Office Accomodation, Unit 10, 185 - 187 Airds Road, Leumeah NSW:  statement of heritage impact",none found,none found,150.8295267,-34.04860227,"[['none found', 'none found']]"
0,Sydney people and places,none found,none found,151.1812311,-33.8615408,"[['none found', 'none found']]"
0,Sand body auger hole testing in the Parramatta local government area,none found,none found,151.003982,-33.818257,"[['none found', 'none found']]"
0,"Bridge over Upper Canal, Leppington: a s57 exemption application",none found,none found,150.801,-33.965,"[['none found', 'none found']]"
0,"Windsor Road upgrade Mile End Road, Rouse Hill to Boundary Road, Vineyard: Historic archaeological research design and excavation methodology",Rouse Hill,Rouse Hill,150.9135587,-33.6793862,"[['Rouse Hill', 'Rouse Hill']]"
0,"St Patrick's catholic church, Singleton, NSW: conservation management plan",none found,none found,151.1790553,-32.5592953,"[['none found', 'none found']]"
0,1-7 Argyle Street Millers Point: conservation plan,none found,none found,151.2082219,-33.8591361,"[['none found', 'none found']]"
0,"Thornes Bridge, B6463 Mulwaree River Goulburn NSW 2580: archival photographic heritage recording",none found,none found,149.7277447,-34.7479181,"[['none found', 'none found']]"
0,476-478 George Street Sydney NSW: archival photographic recording prior to commencement of construction stage 1,none found,none found,151.2069587,-33.8701761,"[['none found', 'none found']]"
0,Morisset Hospital:  schedule 5 hospitals existing buildings survey,none found,none found,151.5048122,-33.1372143,"[['none found', 'none found']]"
0,"The Victoria Barracks, Paddington, Sydney: recording of the archaeological remains of the hospital privies (adjacent to building 76)","Victoria Barracks, Sydney",Victoria Barracks,151.222519,-33.8837191,"[['Victoria Barracks, Sydney', 'Victoria Barracks']]"
0,Quarantine Station Sydney Harbour National Park conservation plan: draft,"Quarantine Station, North Head",Quarantine Station,151.2939565,-33.8124363,"[['Quarantine Station, North Head', 'Quarantine Station']]"
0,Kenmore Hospital complex. Goulburn:  conservation plan,none found,none found,149.7412276,-34.7275206,"[['none found', 'none found']]"
0,Revitalisation of Dawes Point: Dawes Point Park condition report,none found,none found,151.2095755,-33.8549855,"[['none found', 'none found']]"
0,Newcastle City Hall: conservation management plan,none found,none found,151.7722906,-32.9277842,"[['none found', 'none found']]"
0,"Gadara homestead group, Tumut, NSW: conservation management plan",none found,none found,148.2258786,-35.3173118,"[['none found', 'none found']]"
0,Summer Hill supermarket site redevelopment: archaeological assessment and research design,none found,none found,151.1371163,-33.890935,"[['none found', 'none found']]"
0,Archaeological survey and assessment of Silverwater & Mulawa correctional centres,none found,none found,151.0554613,-33.8308128,"[['none found', 'none found']]"
0,Newington Armory:  historical archaeological zoning plan,Newington Armory,Newington Armory,151.0643962,-33.8255846,"[['Newington Armory', 'Newington Armory']]"
0,"Dairy Farmers Depot Bentinck Street, Bathurst: conservation management plan",none found,none found,149.5774017,-33.423078,"[['none found', 'none found']]"
0,"Archaeological assessment for the proposed site of community centre and facilities - 'Coastal Waters' Henry Kendall retirement village, Erowal Bay, NSW",none found,none found,150.6438706,-35.0908597,"[['none found', 'none found']]"
0,"Butcher Brothers' brickworks Alto Place, Artarmon: archaeological assessment","Butcher Brothers' Brickworks Alto Place, Artarmon",Butcher Brothers' Brickworks Alto Place,151.135887,-33.951849,"[[""Butcher Brothers' Brickworks Alto Place, Artarmon"", ""Butcher Brothers' Brickworks Alto Place""]]"
0,Results of archaeological monitoring programme at the site of the former Unanderra Primary School Unanderra NSW,none found,none found,150.8419894,-34.4518599,"[['none found', 'none found']]"
0,"Proposed housing development, View and Hope Streets, Blaxland: archaeological assessment and excavation permit application",none found,none found,150.609048,-33.745029,"[['none found', 'none found']]"
0,Proposed new burial sites within St. Mary's Cathedral crypt: Heritage impact statement,"St Mary's Cathedral, Sydney",St Mary's Cathedral,151.2133254,-33.8711905,"[[""St Mary's Cathedral, Sydney"", ""St Mary's Cathedral""]]"
0,"St Michael's cathedral site - Ibis Hotel project, Church and Market Streets, Wollongong: archival photographic recording",none found,none found,150.8955916,-34.4237088,"[['none found', 'none found']]"
0,"Penrith plaza stormwater, Jane Street, Penrith: Archaeological monitoring",none found,none found,150.693621,-33.750859,"[['none found', 'none found']]"
0,"Excavation report for the former Kellett's store, Mudgee: Archaeological assessment and excavation permit application",none found,none found,149.5966519,-32.6161503,"[['none found', 'none found']]"
0,"Dr HJ Foley rest park, Glebe: archaeological assessment of potential development impacts",none found,none found,151.1867243,-33.8802627,"[['none found', 'none found']]"
0,"Dr HJ Foley rest park, Glebe: results of stage 1 archaeological investigations",none found,none found,151.1867243,-33.8802627,"[['none found', 'none found']]"
0,"Parramatta justice precinct former Parramatta hospital site cnr Marsden & George Streets, Parramatta: preliminary results archaeological investigation stage 2c",Parramatta Justice Precinct,Parramatta Justice Precinct,151.0016101,-33.812287,"[['Parramatta Justice Precinct', 'Parramatta Justice Precinct']]"
0,"Old marulan, County Argyle: a research design and archaeological compliance program for work by Readymix",none found,none found,150.0184063,-34.7757112,"[['none found', 'none found']]"
0,"38 Merriman Street, Millers Point: conservation management strategy",none found,none found,151.2019724,-33.85759668,"[['none found', 'none found']]"
0,"22 Merriman Street, Millers Point: conservation management strategy",none found,none found,151.2019845,-33.85726963,"[['none found', 'none found']]"
0,"68 Bettington Street, Millers Point: conservation management strategy",none found,none found,151.2022925,-33.8577572,"[['none found', 'none found']]"
0,"37 Kent Street, Millers Point: conservation management strategy",none found,none found,151.2033459,-33.85891804,"[['none found', 'none found']]"
0,"50 Kent Street, Millers Point: conservation management strategy",none found,none found,151.2038736,-33.85954207,"[['none found', 'none found']]"
0,Archaeological investigations former Perway Store Honeysuckle precinct Newcastle NSW,none found,none found,151.7656548,-32.9258326,"[['none found', 'none found']]"
0,"Church Street, North Parramatta: report on archaeological monitoring and archival record of historic sandstone kerbing",none found,none found,151.0045335,-33.8008178,"[['none found', 'none found']]"
0,Pacific Highway upgrade: Iluka Road to Woodburn route selection study: aboriginal heritage assessment,none found,none found,152.932554,-29.69189,"[['none found', 'none found']]"
0,25 North Street Windsor NSW 2756: photo archival recording,none found,none found,150.826631,-33.6043123,"[['none found', 'none found']]"
0,Western precinct St Marys development St Marys: archaeological assessment,none found,none found,150.7735782,-33.7704557,"[['none found', 'none found']]"
0,"Proposed coastal walk & Loop Road upgrade La Perouse, NSW: Cultural heritage review",none found,none found,151.2747022,-33.8961042,"[['none found', 'none found']]"
0,"Building the education revolution, Parramatta North public school, Albert Street, North Parramatta: historical archaeological assessment",none found,none found,151.004566,-33.8040652,"[['none found', 'none found']]"
0,68 Bettington St. Millers Point: photographic archive. September 20 2010,none found,none found,151.2022925,-33.8577572,"[['none found', 'none found']]"
0,"Archaeological test excavation Church Street, Parramatta",none found,none found,151.0030204,-33.8147467,"[['none found', 'none found']]"
0,"Proposed ground and lower ground level fitout 343 George Street, Sydney: heritage impact statement",none found,none found,151.2066759,-33.86750821,"[['none found', 'none found']]"
0,"Manilla District Hospital Court st, Manilla NSW: Archaeological excavation report field works 2010-2011",none found,none found,150.7323461,-30.7456104,"[['none found', 'none found']]"
0,Balmain Road playing field Callan Park facility upgrade: statement of heritage impact,none found,none found,151.1597834,-33.8661477,"[['none found', 'none found']]"
0,"Governor Brisbane transit stones observatory, Parramatta Park, Parramatta NSW 2150: archival photographic heritage recording",none found,none found,150.9949473,-33.8087399,"[['none found', 'none found']]"
0,"Stormwater upgrades, High Street, Millers Point: archaeological monitoring & recording",none found,none found,151.2028666,-33.8595734,"[['none found', 'none found']]"
0,"Paspaley Pearls No. 2 Martin Place, Sydney: statement of heritage impact",none found,none found,151.2074606,-33.86743768,"[['none found', 'none found']]"
0,Digital archival photographic recording of 266 Windsor Rd Baulkham Hills NSW: M2 widening zone 1010 (Windsor Rd) property adjustment - completed works,none found,none found,150.9989653,-33.76904809,"[['none found', 'none found']]"
0,"Shortland Esplanade, Newcastle, NSW cliff stabilisation works: archaeological component permit application...research design, excavation methodology & heritage impact statement",none found,none found,151.7863124,-32.9292715,"[['none found', 'none found']]"
0,Narrabri Public School Administration Building Barwan Street Narrabri NSW:  archival photographic heritage recording,none found,none found,149.7847231,-30.3250456,"[['none found', 'none found']]"
0,Parramatta Girls Home Norma Parker Centre Kamballa site 1 Fleet Street Parramatta:  main building basement archival recording,none found,none found,151.0003772,-33.8043701,"[['none found', 'none found']]"
0,Lend Lease Circular Quay Development 182 George & 33 - 35 Pitt Streets Sydney: Non-Indigenous archaeological research design S140 application;,none found,none found,151.2087254,-33.8623452,"[['none found', 'none found']]"
