TroveID,troveUrl,title,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,Address_export,Verified_Address,Longitude,Latitude,Location_Confidence
8810219,http://trove.nla.gov.au/work/8810219,"Freshwater Point Project 1998, Sarina, Queensland : archaeological survey and site report / complier: Stirling Smith, consulting architect","Smith, Stirling",1998,1998,not found,Archaeological surveying,"[{u'linktype': u'restricted', u'type': u'url', u'value': u'http://hdl.cqu.edu.au/10018/931258'}]",http://hdl.cqu.edu.au/10018/931258,restricted,0.069141746,"1998 SARINA QUEENSLAND, not known, NSW",not verified,not known,not known,unknown
191689586,http://trove.nla.gov.au/work/191689586,"Global patterns & local contexts : an archaeological investigation of late nineteenth-to early twentieth-century gold mining settlements in the Upper Murchison, Western Australia / Kelly Fleming","Fleming, Kelly",2011,2011,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Connect to this title', u'value': u'http://research-repository.uwa.edu.au/en/publications/record(d815dfa3-9bfd-4f30-a3d6-a27d97297a4c).html'}]",http://research-repository.uwa.edu.au/en/publications/record(d815dfa3-9bfd-4f30-a3d6-a27d97297a4c).html,unknown,0.069107555,No Street Address,not verified,not known,not known,unknown
229516909,http://trove.nla.gov.au/work/229516909,Archaeological potential zoning testing project: a report to Forestry Tasmania,"Sim, Robin",1996,1996,not found,not found,not found,not found,not found,0.06901675,No Street Address,not verified,not known,not known,unknown
12904188,http://trove.nla.gov.au/work/12904188,"Report on archaeological watching brief : gateway plaza, circular quay, Sydney N.S.W","Higginbotham, E. A. K",1986,1986,not found,not found,not found,not found,not found,0.06899585,No Street Address,not verified,not known,not known,unknown
194781134,http://trove.nla.gov.au/work/194781134,"Archaeological assessment : proposed rezoning Sector 11 lands at Warriewood, NSW / Mary Dallas ; report to Australand Holdings Limited","Dallas, Mary",1999,1999,not found,not found,not found,not found,not found,0.06894192,"11 LANDS AT, not known, NSW",not verified,not known,not known,unknown
26411584,http://trove.nla.gov.au/work/26411584,"Shipwrecks and their environment : report : the Australian Institute for Maritime Archaeology, VIIIth Annual Conference, Perth, Western Australia, 4-10 September 1989 / compiled by Myra Stanbury","Australian Institute for Maritime Archaeology. Conference Perth, W.A.) 1989 :",1989,1989,not found,not found,not found,not found,not found,0.06888885,No Street Address,not verified,not known,not known,unknown
153845638,http://trove.nla.gov.au/work/153845638,"Archaeological investigation : Commonwealth Offices and Telecom Corporate building sites : the Commonwealth block, Melbourne, Victoria / Justin McCarthy","McCarthy, Justin",1989,1989,"4 vols. This report presents the results of an archaeological investigation commissioned by the Department of Administrative Services (DAS) and Telecom Australia for two separate portions of the city block bounded by Lonsdale Street, Spring Street, Little Lonsdale Street and Exhibition Street.  Volume  5, appendix 3 list owners and occupiers who lived on sites A, B and C from 1848 to 1920.
v.1 : Historical and archaeological report.
v.3 ; Appendix 2A : Artefacts recovered from site A.
v.4 : Appendix 2B : Artefacts recovered from site C.
v.5 : Appendix 3 : Historical background summary and list of former owners/occupiers of sites A, B and C. ","[u'shops', u'Industrial archaeology', u'Archaeological sites']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'Royal Historical Society of Victoria', u'value': u'http://ehive.com/account/6420/object/928788'}]",http://ehive.com/account/6420/object/928788,notonline,0.06884843,No Street Address,not verified,not known,not known,unknown
24295460,http://trove.nla.gov.au/work/24295460,An archaeological survey of the Tyrrell and Lalbert drainage system : a report to the Swan Hill and District Aboriginal Co-operative Ltd. / by Archaeological Consulting Services,Archaeological Consulting Services Pty. Ltd,1997,1997,not found,not found,not found,not found,not found,0.06859798,No Street Address,not verified,not known,not known,unknown
34133788,http://trove.nla.gov.au/work/34133788,"Assessment of Aboriginal archaeological sites in the Dungog Shire : report to Perumall, Wrathall and Murphy Pty Ltd, Environmental Planners / by Margrit Koettig","Koettig, Margrit",1986,1986,not found,not found,not found,not found,not found,0.0684367,No Street Address,not verified,not known,not known,unknown
173301051,http://trove.nla.gov.au/work/173301051,Thredbo Village archaeological study : a predictive statement / by Nicole Fuller and Allan Lance,"Fuller, Nicole",1988,1988,not found,not found,not found,not found,not found,0.068362616,No Street Address,not verified,not known,not known,unknown
17239942,http://trove.nla.gov.au/work/17239942,"Archaeological assessment, the Kens site, Sydney / Wendy Thorp","Thorp, Wendy",1999,1999,not found,not found,not found,not found,not found,0.06827548,No Street Address,not verified,not known,not known,unknown
160038393,http://trove.nla.gov.au/work/160038393,"Camperdown District Telstra optical fibre cable route (Southwest Victoria) : stage 11 archaeological survey and cultural heritage impact assessment : a report to Telstra Australia, Melbourne / by Ian McNiven","McNiven, Ian J",1996,1996,not found,not found,not found,not found,not found,0.06818221,No Street Address,not verified,not known,not known,unknown
5899706,http://trove.nla.gov.au/work/5899706,"Assessment of archaeological sites along the alternative route for the Princes Highway proposed reconstruction : Minnamurra River to Bombo Kiama / report to the Department of Main Roads NSW, by Margrit Koettig","Koettig, Margrit",1988,1988,not found,not found,not found,not found,not found,0.06818221,No Street Address,not verified,not known,not known,unknown
185623042,http://trove.nla.gov.au/work/185623042,"Historical archaeological assessment of the Sulcor Limestone Mine, near Tamworth, NSW : report prepared for Gordon Atkinson and Associates Pty Ltd on behalf of David Mitchell (NSW) Pty Ltd / Heather Burke","Burke, Heather, 1966-",1999,1999,not found,not found,not found,not found,not found,0.06818221,No Street Address,not verified,not known,not known,unknown
20378226,http://trove.nla.gov.au/work/20378226,"An archaeological investigation into the Aboriginal use of St Helena Island, Moreton Bay / Gillian Alfredson","Alfredson, Gillian",1984,1984,not found,not found,not found,not found,not found,0.06810557,No Street Address,not verified,not known,not known,unknown
27781950,http://trove.nla.gov.au/work/27781950,"Frederick Ash building conservation plan and Civic site archaeological assessment : Final report / prepared for Planning Workshop, Rankine and Hill and the Council of the City of Newcastle",Rankine & Hill,1994,1994,not found,not found,not found,not found,not found,0.06800681,No Street Address,not verified,not known,not known,unknown
34907222,http://trove.nla.gov.au/work/34907222,"Frederick Ash building conservation plan and Civic site archaeological assessment : Draft final report / prepared for Planning Workshop, Rankine and Hill and the Council of the City of Newcastle",Rankine & Hill,1992,1992,not found,not found,not found,not found,not found,0.06800681,No Street Address,not verified,not known,not known,unknown
230431173,http://trove.nla.gov.au/work/230431173,Banrock Station. An Archaeological Assessment,"Hubbs, Dawn",2000,2000,not found,not found,"[{u'linktype': u'restricted', u'type': u'url', u'value': u'http://researchoutputs.unisa.edu.au/1959.8/132121'}]",http://researchoutputs.unisa.edu.au/1959.8/132121,restricted,0.0678277,No Street Address,not verified,not known,not known,unknown
32553611,http://trove.nla.gov.au/work/32553611,"Archaeological assessment for a proposed development of a combined Anglican Parish and educational facility, 'Styles Grove', Minmi Road, Maryland, NSW : report / [for] EJE Town Planning by Rex Silcox","Silcox, Rex",1998,1998,not found,not found,not found,not found,not found,0.06781949,No Street Address,not verified,not known,not known,unknown
169680847,http://trove.nla.gov.au/work/169680847,"Archaeological assessment : documentation supporting Exception to s140 of the Heritage Act 1977, Calvary Mater Newcastle, Former Mater Misericordiae Hospital, Edith Street, Waratah, NSW / Julie Cox, Nicole Trapnell, Fenella Atkinson, Martin Carney and Ivana Vetta ; Archaeological Managment & Consulting Group","Wolfram Cox, Julie R",2008,2008,not found,not found,not found,not found,not found,0.06777514,"140 OF THE, not known, NSW",not verified,not known,not known,unknown
37214782,http://trove.nla.gov.au/work/37214782,"Report on field trip to the Gudgenby Valley, Saturday 13 February 1993 / Canberra Archaeological Society",Canberra Archeological Society,1993,1993,not found,not found,not found,not found,not found,0.06775888,No Street Address,not verified,not known,not known,unknown
213228247,http://trove.nla.gov.au/work/213228247,"Archaeological survey and cultural heritage assessment extension to the Sandon Point Surf Club : report to Wollongong City Council, 16 November 2007 / by Jillian Comber [for Comber Consultants Pty Ltd]","Comber, Jillian",2007,2007,not found,not found,not found,not found,not found,0.067565,No Street Address,not verified,not known,not known,unknown
19862081,http://trove.nla.gov.au/work/19862081,"Cowpasture Road upgrade, northern section (North Liverpool road to the West Link M7 Motorway), Liverpool NSW, Aboriginal Archaeological Assessment / Fiona Leslie, Jim Wheeler & Peter Douglas","Leslie, Fiona",2005,2005,not found,not found,not found,not found,not found,0.067492306,No Street Address,not verified,not known,not known,unknown
228849122,http://trove.nla.gov.au/work/228849122,"""The opening chapter of the romance of excavation in Australia"" : reflections on Norman Tindale's archaeology / M. A. Smith","Smith, M. A. (Michael Alexander), 1955-",2000,2000,not found,not found,not found,not found,not found,0.06748338,No Street Address,not verified,not known,not known,unknown
191763788,http://trove.nla.gov.au/work/191763788,The Fern Avenue community gardens archaeology project : how to run a public archaeology excavation program / Jody Steele and Tim Owen,"Steele, Jody Narelle",2002,2002,not found,not found,not found,not found,not found,0.067449026,No Street Address,not verified,not known,not known,unknown
14881605,http://trove.nla.gov.au/work/14881605,"Knowledge, power and voice : an investigation of indigenous South Australian perspectives of archaeology / Amy L. Roberts","Roberts, Amy Louise, 1977-",2003,2003,not found,not found,not found,not found,not found,0.06708245,No Street Address,not verified,not known,not known,unknown
20932180,http://trove.nla.gov.au/work/20932180,Archaeological excavation RH/46: Queen's Arms Inn & Rouse Hill Post Office : for the Rouse Hill Infratructure Project (Stage 1) Works / Casey & Lowe Associates for Brayshaw McDonald,Casey & Lowe Associates,1995,1995,not found,not found,not found,not found,not found,0.06692489,No Street Address,not verified,not known,not known,unknown
24762198,http://trove.nla.gov.au/work/24762198,"Archaeological assessment : sections of the Darlington Campus, University of Sydney / Casey & Lowe Associates for the University of Sydney",Casey & Lowe Associates,1997,1997,not found,not found,not found,not found,not found,0.066831164,No Street Address,not verified,not known,not known,unknown
167451630,http://trove.nla.gov.au/work/167451630,"The Boardwalk, Newcastle : archaeological assessment / prepared for Wharf Property Developments by Godden Mackay Logan",Godden Mackay Logan Pty. Ltd,2001,2001,not found,not found,not found,not found,not found,0.066739455,No Street Address,not verified,not known,not known,unknown
3892082,http://trove.nla.gov.au/work/3892082,"Arltunga, a remote mining settlement : an archaeological investigation of an historic site / Kate Holmes","Holmes, Kate",1990-2006,1990,Item scanned for the purposes of Document Delivery ,not found,"[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://hdl.handle.net/2123/1002'}]",http://hdl.handle.net/2123/1002,fulltext,0.06659581,No Street Address,not verified,not known,not known,unknown
178424076,http://trove.nla.gov.au/work/178424076,History of the Tarcoola Goldfield : report to Austral Archaeology Pty Ltd / Peter Bell,"Bell, Peter, 1948-",2012,2012,not found,not found,not found,not found,not found,0.06641436,No Street Address,not verified,not known,not known,unknown
174148780,http://trove.nla.gov.au/work/174148780,"AN archaeological survey of the proposed soil  extraction development on Gundaroo Creek, N.S.@. / by P. Packard , P.J. Hughes; a report to Amey Bros. Queanbeyan, N.S.W.]","Hughes, P. J. (Philip Joseph)",1983,1983,not found,not found,not found,not found,not found,0.06626418,No Street Address,not verified,not known,not known,unknown
20933287,http://trove.nla.gov.au/work/20933287,"Archaeological investigation Paragon Iron Foundry Bulwara Road, Pyrmont : for Meriton Apartments Pty Ltd / Mary Casey","Casey, Mary",1995,1995,not found,not found,not found,not found,not found,0.0662604,No Street Address,not verified,not known,not known,unknown
35202079,http://trove.nla.gov.au/work/35202079,"Report on the archaeological monitoring programme during landscaping of the convict lumber yard and stockade, Newcastle, N.S.W. / Edward Higginbotham","Higginbotham, Edward A. K",1999,1999,not found,not found,not found,not found,not found,0.06623874,No Street Address,not verified,not known,not known,unknown
182690741,http://trove.nla.gov.au/work/182690741,Archaeological survey of the proposed Telstra Marrakai to Jabiru OFC Stage 2 : Marrakai to KNP border : a report for Telstra / Daryl Guse,"Guse, Daryl Lloyd",1999,1999,not found,not found,not found,not found,not found,0.06619937,No Street Address,not verified,not known,not known,unknown
12902076,http://trove.nla.gov.au/work/12902076,"Former Anthony Hordern's site, Brickfield Hill : historical and archaeological assessment of section 8, City of Sydney / Edward Higginbotham","Higginbotham, Edward A. K",1987,1987,not found,not found,not found,not found,not found,0.0661277,"8 CITY OF, not known, NSW",not verified,not known,not known,unknown
175488101,http://trove.nla.gov.au/work/175488101,"Stage 2 of an archaeological survey of the Murrumburrah-Yass electricity transmission line : a report to National Parks and Wildlife Service of NSW, Sydney / by P. Packard and and P. J. Hughes","Packard, P",1983,1983,not found,not found,not found,not found,not found,0.06601865,No Street Address,not verified,not known,not known,unknown
160037244,http://trove.nla.gov.au/work/160037244,"Garden Range 1 : Aboriginal rock art site (site 80243/005) : a detailed recording of the art and its context, with an assessment of its significance and recommendations for the future management and conservation of the site : a report to the Victoria Archaeological Survey / by R.G. Gunn","Gunn, R. G",1983,1983,not found,not found,not found,not found,not found,0.06592824,No Street Address,not verified,not known,not known,unknown
200777205,http://trove.nla.gov.au/work/200777205,An assessment of archaeological survey priority within the Department of Roads & Transport / by David Parham,"Parham, David",1992,1992,not found,not found,not found,not found,not found,0.06568787,No Street Address,not verified,not known,not known,unknown
204047068,http://trove.nla.gov.au/work/204047068,"A study of the archaeological sensitivity of a proposed army training area, north west of Cobar, NSW : a report to Dames & Moore, Crows Nest, Sydney, NSW / by Terry Bonhomme and Scott Cane","Bonhomme, Terry",1985,1985,not found,not found,not found,not found,not found,0.06562494,No Street Address,not verified,not known,not known,unknown
160036753,http://trove.nla.gov.au/work/160036753,"Archaeological investigation : E Block Site, Victoria Barracks, Melbourne, Victoria / Justin McCarthy for Australian Construction Services","McCarthy, Justin",1989,1989,not found,not found,not found,not found,not found,0.0655916,No Street Address,not verified,not known,not known,unknown
192684589,http://trove.nla.gov.au/work/192684589,Dudley Flats archaeological investigation : for Melbourne City Link Authority / by Gary Vines,"Vines, Gary",1999,1999,not found,not found,not found,not found,not found,0.065429896,No Street Address,not verified,not known,not known,unknown
8544163,http://trove.nla.gov.au/work/8544163,"Reconnaissance level archaeological investigation of North Duffy & Holder, ACT / Kerry Navin","Navin, Kerry",1993,1993,not found,not found,not found,not found,not found,0.065408036,No Street Address,not verified,not known,not known,unknown
31733129,http://trove.nla.gov.au/work/31733129,"Salvage archaeological excavations at the Yam Creek Chinatown site (YCH5), Northern Territory : a report to Dominion Mining Operations Pty. Ltd. / Scott Mitchell","Mitchell, Scott (Scott Roy Alexander)",1995,1995,not found,not found,not found,not found,not found,0.0653857,No Street Address,not verified,not known,not known,unknown
20195196,http://trove.nla.gov.au/work/20195196,Report : Aboriginal sacred and significant sites / Archaeological Relics Advisory Committee,Archaeological Relics Advisory Committee,1982,1982,not found,not found,not found,not found,not found,0.0653503,No Street Address,not verified,not known,not known,unknown
232820873,http://trove.nla.gov.au/work/232820873,"Archaeological report on the collection of artefacts on the intertidal reef flat, Nelly Bay, Magnetic Island / by M M. Mardaga-Campbell, S. M. Greer and E. K. Hatte, Northern Archaeological Consultancies on behalf of Linkon Construction Pty Ltd","Mardaga-Campbell, Mireille",1989,1989,not found,not found,not found,not found,not found,0.06528968,No Street Address,not verified,not known,not known,unknown
156158935,http://trove.nla.gov.au/work/156158935,"Conservation treatment report on selected artefacts from the 1988 archaeological excavation of the barracks at Fort Denison, for Laperouse Museum, NSW National Parks & Wildlife Service, Botany Bay National Park / Anne Cummins","Cummins, Anne (Anne Elizabeth)",2000,2000,not found,not found,not found,not found,not found,0.06514714,"1988 ARCHAEOLOGICAL EXCAVATION, not known, NSW",not verified,not known,not known,unknown
34296644,http://trove.nla.gov.au/work/34296644,"Archaeological assessment Systrum Street, Ultimo, N.S.W. / for Ercole Palazzette on behalf of Cooney Holdings",Casey & Lowe Associates,1994,1994,not found,not found,not found,not found,not found,0.06501952,No Street Address,not verified,not known,not known,unknown
191272706,http://trove.nla.gov.au/work/191272706,Molonglo Valley  heritage review / a report to ACT Planning and Land Authority {by} Australian Archaeological Survey Consultants,Australian Archaeological Survey Consultants Pty. Ltd,2006,2006,not found,not found,not found,not found,not found,0.06468089,No Street Address,not verified,not known,not known,unknown
37432150,http://trove.nla.gov.au/work/37432150,The archaeology of insurrection : an investigation into the subsistence behaviours of the Batavia survivors,"Marwick, Ben",1999,1999,not found,not found,not found,not found,not found,0.06462827,No Street Address,not verified,not known,not known,unknown
37246415,http://trove.nla.gov.au/work/37246415,Report of the Southern Forests archaeological project : volume 2 - continuity and change / Simon Holdaway,"Holdaway, Simon",2004,2004,not found,not found,not found,not found,not found,0.064547814,No Street Address,not verified,not known,not known,unknown
36681076,http://trove.nla.gov.au/work/36681076,Union Reefs Project : McKinley River weir archaeological survey : a report to the Shell Company of Australia through Minenco / by Marjorie Sullivan,"Sullivan, Marjorie",1993,1993,not found,not found,not found,not found,not found,0.06448386,No Street Address,not verified,not known,not known,unknown
224306774,http://trove.nla.gov.au/work/224306774,"Assessment of Historical and Archaeological Resources of the First Government House Site, Sydney","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/349930'}]",http://hdl.handle.net/1959.9/349930,notonline,0.06445849,No Street Address,not verified,not known,not known,unknown
224307027,http://trove.nla.gov.au/work/224307027,"Assessment of Historical and Archaeological Resources of the Lilyvale site, The Rocks, Sydney","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/347906'}]",http://hdl.handle.net/1959.9/347906,notonline,0.06445849,No Street Address,not verified,not known,not known,unknown
224308431,http://trove.nla.gov.au/work/224308431,"Assessment of Historical and Archaeological Resources of the Royal Mint Site, Sydney","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/336836'}]",http://hdl.handle.net/1959.9/336836,notonline,0.06445849,No Street Address,not verified,not known,not known,unknown
34515459,http://trove.nla.gov.au/work/34515459,"Parramatta Justice Precinct : final archaeological report, monitoring of demolition, Kearney House & The Sulman and Power Building / Adam Paterson & Peter Douglas","Paterson, Adam, 1980-",2005,2005,not found,not found,not found,not found,not found,0.06445055,No Street Address,not verified,not known,not known,unknown
37432601,http://trove.nla.gov.au/work/37432601,Samson House : preliminary archaeological investigations : a report to the Western Australian Museum,"Scott-Virtue, Lee",1986,1986,not found,not found,not found,not found,not found,0.06430916,No Street Address,not verified,not known,not known,unknown
235237899,http://trove.nla.gov.au/work/235237899,"Woollahra Public School : preliminary historical archaeological assessment / Government Architect's Office, Department of Commerce",New South Wales. Government Architect's Office,2008,2008,not found,not found,not found,not found,not found,0.06427403,No Street Address,not verified,not known,not known,unknown
224307007,http://trove.nla.gov.au/work/224307007,"Assessment of Historical and Archaeological Resources of the Paddy's Market Site, Darling Harbour, Sydney","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/348070'}]",http://hdl.handle.net/1959.9/348070,notonline,0.06416057,No Street Address,not verified,not known,not known,unknown
224307514,http://trove.nla.gov.au/work/224307514,"Assessment of Historical and Archaeological Resources of the Hyde Park Barracks, Sydney","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://www.latrobe.edu.au/amc/reports/4_HPBAssessReport.pdf'}, {u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/344082'}]",http://www.latrobe.edu.au/amc/reports/4_HPBAssessReport.pdf,fulltext,0.06416057,No Street Address,not verified,not known,not known,unknown
224307609,http://trove.nla.gov.au/work/224307609,"Assessment of Historical and Archaeological Resources of Susannah Place, The Rocks, Sydney","Crook, Penelope",2003,2003,DEST collection year:2004 DEST category:A2 - Books - Authored other - 2003 (15079) ,"[u'210108 Historical Archaeology (incl. Industrial Archaeology)', u'2101 (four-digit-FOR)']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'View record at La Trobe University Research Online', u'value': u'http://hdl.handle.net/1959.9/343330'}]",http://hdl.handle.net/1959.9/343330,notonline,0.06416057,No Street Address,not verified,not known,not known,unknown
26763468,http://trove.nla.gov.au/work/26763468,"Cultural resources report comprising archival and archaeological  investigations of the former Male Orphan School, Liverpool","Thorp, W",1982,1982,not found,not found,not found,not found,not found,0.064065285,No Street Address,not verified,not known,not known,unknown
35495574,http://trove.nla.gov.au/work/35495574,Fort Scratchley report. Graham Wilson and Martin Davies,"Wilson, Graham",1983,1983,not found,not found,not found,not found,not found,0.0639659,No Street Address,not verified,not known,not known,unknown
33765073,http://trove.nla.gov.au/work/33765073,Perception and archaeology : an investigation of the role played by perceptual factors in aracheaological interpretation,"Hewat, Patricia",2000-2018,2000,not found,"[u'CC75.H49 2000', u'Archaeology Methodology', u'Prehistoric peoples']","[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://hdl.handle.net/1885/147246'}]",http://hdl.handle.net/1885/147246,fulltext,0.06390919,No Street Address,not verified,not known,not known,unknown
10342366,http://trove.nla.gov.au/work/10342366,The Jindabyne Valley in Southern Uplands prehistory : an archaeological investigation / V. C. Chapman,"Chapman, Valerie C",1989,1989,not found,not found,not found,not found,not found,0.063840106,No Street Address,not verified,not known,not known,unknown
6554510,http://trove.nla.gov.au/work/6554510,Proposed Allansford-Portland gas pipeline archaeological survey : a report to the Gas and Fuel Corporation of Victoria / by Vivienne Wood and Allan Lance,"Wood, Vivienne",1990,1990,not found,not found,not found,not found,not found,0.06381421,No Street Address,not verified,not known,not known,unknown
6598846,http://trove.nla.gov.au/work/6598846,"Postmortem chemical changes in buried bone : an investigation of environmental formation processes at the Roonka archaeological site, South Australia / by Frank Donald Pate","Pate, F. Donald, 1959-",1990-1993,1990,not found,not found,not found,not found,not found,0.063642174,No Street Address,not verified,not known,not known,unknown
37432681,http://trove.nla.gov.au/work/37432681,Survey and assessment of south-west Western Australian submerged prehistoric land surfaces and associated Aboriginal sites. 29 December 1997 final report : archaeological surveys of submerged and shoreline Aboriginal sites in the south-west of Western Australia October 1995 - September 1997,"Dortch, C. E. (Charles E.)",1997,1997,not found,not found,not found,not found,not found,0.06352462,"1997 FINAL REPORT, not known, NSW",not verified,not known,not known,unknown
7379442,http://trove.nla.gov.au/work/7379442,Aboriginal archaeology of dry sclerophyll forest conservation reserves in eastern Tasmania : a study of Tasmanian lithic technology : a report to Forestry Tasmania / Mark W. Moore,"Moore, Mark W",1997,1997,not found,not found,not found,not found,not found,0.06351198,No Street Address,not verified,not known,not known,unknown
33506664,http://trove.nla.gov.au/work/33506664,"Newcastle lumber yard : historical archaeological report / Damaris Bairstow, with history by John W. Turner","Bairstow, D. (Damaris)",1987,1987,not found,not found,not found,not found,not found,0.06342082,No Street Address,not verified,not known,not known,unknown
35392264,http://trove.nla.gov.au/work/35392264,"An archaeological approach to quarry studies : a technological investigation of the Ironbark Site Complex, Southern Curtis Coast, Australia / Jill Reid","Reid, Jill",1998,1998,not found,"[u'Aboriginal Australians -- Antiquities', u'Archaeology (2101)']","[{u'linktype': u'restricted', u'type': u'url', u'value': u'http://espace.library.uq.edu.au/view/UQ:336012/THE20752_v1.pdf'}, {u'linktype': u'restricted', u'type': u'url', u'value': u'http://espace.library.uq.edu.au/view/UQ:336012'}, {u'linktype': u'restricted', u'type': u'url', u'value': u'http://espace.library.uq.edu.au/view/UQ:336012/THE20752_v2.pdf'}]",http://espace.library.uq.edu.au/view/UQ:336012/THE20752_v1.pdf,restricted,0.06330265,No Street Address,not verified,not known,not known,unknown
10417507,http://trove.nla.gov.au/work/10417507,"Text excavations on the proposed Berridale-Lake Jindabyne pipeline route, south-eastern New South Wales : report to the Department of Public Works, NSW / by R. Silcox for Archaeological Services, Sydney","Silcox, Rex",1990,1990,not found,not found,not found,not found,not found,0.06317851,No Street Address,not verified,not known,not known,unknown
156933246,http://trove.nla.gov.au/work/156933246,Archaeological inspection Bennetts Point to Coalpit Bight : Recherche Bay : final report / prepared by Parry Kostoglou,"Kostoglou, Parry",2006,2006,not found,not found,not found,not found,not found,0.06311863,No Street Address,not verified,not known,not known,unknown
153163057,http://trove.nla.gov.au/work/153163057,"Response by the Australian Research Council to report number 15 ' Classics, classical archaeology and prehistory 1986-1990'",Australian Research Council (ARC),1994,1994,not found,not found,not found,not found,not found,0.06304009,No Street Address,not verified,not known,not known,unknown
24632796,http://trove.nla.gov.au/work/24632796,"Archaeological study of the Scheyville development area at Scheyville, NSW / Mary Dallas & Kerri Navin","Dallas, Mary",1990,1990,not found,not found,not found,not found,not found,0.062855,No Street Address,not verified,not known,not known,unknown
22820263,http://trove.nla.gov.au/work/22820263,"Archaeological management plan for the Queens Wharf precinct, Morpeth, N.S.W. : including archaeological assessment of proposed development / Edward Higginbotham for Maitland City Council","Higginbotham, Edward A. K",2002,2002,not found,not found,not found,not found,not found,0.06280813,No Street Address,not verified,not known,not known,unknown
34878921,http://trove.nla.gov.au/work/34878921,Archaeological research at North West Cape Western Australia : final report / prepared for the National Estate Program by Kate Morse,"Morse, Kate",1992,1992,not found,not found,not found,not found,not found,0.06278655,No Street Address,not verified,not known,not known,unknown
21416592,http://trove.nla.gov.au/work/21416592,"Aboriginal Community Cultural Heritage Education and Awareness Project 1994 : a report to the Aboriginal Co-ordinating Council, Cairns / Australian Archaeological Survey Consultants (Johnston, Wickman, Huys)","Johnston, Dave, 1968-",1995,1995,not found,not found,not found,not found,not found,0.06278582,No Street Address,not verified,not known,not known,unknown
23037548,http://trove.nla.gov.au/work/23037548,Archaeological site survey and documentation - Darwin region : a report to the Australian Heritage Commission ... / edited by Norma Richardson,"Richardson, Norma",1996,1996,not found,not found,not found,not found,not found,0.06271054,No Street Address,not verified,not known,not known,unknown
31859888,http://trove.nla.gov.au/work/31859888,"The Waverley Council area : an Aboriginal perspective : a report to the Waverley Council / by Australian Archaeological Survey Consultants Pty. Ltd. (AASC), (Huys, Johnston, Wickman)",Waverley (N.S.W.). Council,1995,1995,not found,not found,not found,not found,not found,0.062685475,No Street Address,not verified,not known,not known,unknown
21219662,http://trove.nla.gov.au/work/21219662,"Archaeological investigations of submerged prehistoric land surfaces in south-western Australia : final report on archaeological investigations at Lake Jasper and at estuaries, offshore islands and other features on the Southern Ocean coast, south-western Western Australia, 1993-1995 : to Mr Ian Baxter, Director, Heritage Council of Western Australia / from Charlie Dortch","Dortch, C. E. (Charles E.)",1995,1995,not found,not found,not found,not found,not found,0.06254544,No Street Address,not verified,not known,not known,unknown
31086126,http://trove.nla.gov.au/work/31086126,"An archaeological and historical survey of selected mining sites in the Pine Creek district, Northern Territory / a report to the National Trust of Australia (NT Branch) ; prepared by Scott Mitchell","Mitchell, Scott (Scott Roy Alexander)",1994,1994,not found,not found,not found,not found,not found,0.06253422,No Street Address,not verified,not known,not known,unknown
20933887,http://trove.nla.gov.au/work/20933887,"Archaeological investigation the Weatherboard Inn site, Wentworth Falls / prepared for the Blue Mountains City Council / Wendy Thorp","Thorp, Wendy",1985,1985,not found,not found,not found,not found,not found,0.06250743,No Street Address,not verified,not known,not known,unknown
